condition	part_id	part_gender	part_age	instagram	messenger	imessage	screentime	part_normal_vision	block_num	trial_num	number	omit_num	resp_acc	resp_rt	trial_start_time_s	trial_end_time_s	mean_trial_time_s	timing_function
3	fl2609	Female	23	True	True	False	1,33	Yes - normal vision	1	19	1	3	1	0.9071053749939892	104.876968	106.031929	1.1546810333333335	time.process_time()
3	fl2609	Female	23	True	True	False	1,33	Yes - normal vision	1	20	5	3	1	0.7378015409922227	106.03218	107.186693	1.1546810333333335	time.process_time()
3	fl2609	Female	23	True	True	False	1,33	Yes - normal vision	1	21	3	3	1	NA	107.186939	108.340932	1.1546810333333335	time.process_time()
3	fl2609	Female	23	True	True	False	1,33	Yes - normal vision	1	22	6	3	1	0.5014943749993108	108.341168	109.495641	1.1546810333333335	time.process_time()
3	fl2609	Female	23	True	True	False	1,33	Yes - normal vision	1	23	8	3	1	0.5052077499858569	109.495928	110.650798	1.1546810333333335	time.process_time()
3	fl2609	Female	23	True	True	False	1,33	Yes - normal vision	1	24	1	3	1	0.513558832986746	110.651042	111.805109	1.1546810333333335	time.process_time()
3	fl2609	Female	23	True	True	False	1,33	Yes - normal vision	1	25	9	3	1	0.39771283298614435	111.805353	112.960484	1.1546810333333335	time.process_time()
3	fl2609	Female	23	True	True	False	1,33	Yes - normal vision	1	26	6	3	1	0.41176383299170993	112.960727	114.11472	1.1546810333333335	time.process_time()
3	fl2609	Female	23	True	True	False	1,33	Yes - normal vision	1	27	1	3	1	0.46855399999185465	114.114959	115.269247	1.1546810333333335	time.process_time()
3	fl2609	Female	23	True	True	False	1,33	Yes - normal vision	1	28	7	3	1	0.49024337498121895	115.269493	116.424136	1.1546810333333335	time.process_time()
3	fl2609	Female	23	True	True	False	1,33	Yes - normal vision	1	29	8	3	1	0.3785876669862773	116.42438	117.578674	1.1546810333333335	time.process_time()
3	fl2609	Female	23	True	True	False	1,33	Yes - normal vision	1	30	9	3	1	0.3422168329998385	117.578913	118.732963	1.1546810333333335	time.process_time()
3	fl2609	Female	23	True	True	False	1,33	Yes - normal vision	1	31	2	3	1	0.3121929160261061	118.733218	119.88778	1.1546810333333335	time.process_time()
3	fl2609	Female	23	True	True	False	1,33	Yes - normal vision	1	32	2	3	1	0.39750641700811684	119.888044	121.042447	1.1546810333333335	time.process_time()
3	fl2609	Female	23	True	True	False	1,33	Yes - normal vision	1	33	3	3	1	NA	121.042688	122.197484	1.1546810333333335	time.process_time()
3	fl2609	Female	23	True	True	False	1,33	Yes - normal vision	1	34	4	3	1	0.29290770800434984	122.19772	123.35173	1.1546810333333335	time.process_time()
3	fl2609	Female	23	True	True	False	1,33	Yes - normal vision	1	35	6	3	1	0.3305406250001397	123.351973	124.506347	1.1546810333333335	time.process_time()
3	fl2609	Female	23	True	True	False	1,33	Yes - normal vision	1	36	1	3	1	0.5034481670008972	124.506588	125.661108	1.1546810333333335	time.process_time()
3	fl2609	Female	23	True	True	False	1,33	Yes - normal vision	1	37	2	3	1	0.6609970830031671	125.661348	126.816169	1.1546810333333335	time.process_time()
3	fl2609	Female	23	True	True	False	1,33	Yes - normal vision	1	38	4	3	1	0.5787483330059331	126.816426	127.970368	1.1546810333333335	time.process_time()
3	fl2609	Female	23	True	True	False	1,33	Yes - normal vision	1	39	8	3	1	0.6442664579953998	127.970608	129.125498	1.1546810333333335	time.process_time()
3	fl2609	Female	23	True	True	False	1,33	Yes - normal vision	1	40	6	3	1	0.5746526249859016	129.125793	130.279787	1.1546810333333335	time.process_time()
3	fl2609	Female	23	True	True	False	1,33	Yes - normal vision	1	41	5	3	1	0.5645596249960363	130.280032	131.434616	1.1546810333333335	time.process_time()
3	fl2609	Female	23	True	True	False	1,33	Yes - normal vision	1	42	3	3	1	NA	131.434856	132.589115	1.1546810333333335	time.process_time()
