condition	part_id	part_gender	part_age	instagram	messenger	imessage	screentime	part_normal_vision	block_num	trial_num	number	omit_num	resp_acc	resp_rt	trial_start_time_s	trial_end_time_s	mean_trial_time_s	timing_function
2	et2356	Male	22	False	True	True	4,26	Yes - normal vision	1	20	2	3	1	0.2591185419878457	112.387429	113.542367	1.1547017	time.process_time()
2	et2356	Male	22	False	True	True	4,26	Yes - normal vision	1	21	1	3	1	0.3298869999998715	113.542669	114.697207	1.1547017	time.process_time()
2	et2356	Male	22	False	True	True	4,26	Yes - normal vision	1	22	3	3	1	NA	114.697453	115.851443	1.1547017	time.process_time()
2	et2356	Male	22	False	True	True	4,26	Yes - normal vision	1	23	1	3	1	0.29483341600280255	115.851679	117.006195	1.1547017	time.process_time()
2	et2356	Male	22	False	True	True	4,26	Yes - normal vision	1	24	1	3	1	0.3074705839972012	117.00644	118.161242	1.1547017	time.process_time()
2	et2356	Male	22	False	True	True	4,26	Yes - normal vision	1	25	3	3	0	0.3325361250026617	118.161484	119.315539	1.1547017	time.process_time()
2	et2356	Male	22	False	True	True	4,26	Yes - normal vision	1	26	4	3	1	0.5738617499882821	119.31578	120.471003	1.1547017	time.process_time()
2	et2356	Male	22	False	True	True	4,26	Yes - normal vision	1	27	6	3	1	0.3106719590141438	120.471247	121.625904	1.1547017	time.process_time()
2	et2356	Male	22	False	True	True	4,26	Yes - normal vision	1	28	9	3	1	0.3421320830238983	121.626143	122.78033	1.1547017	time.process_time()
2	et2356	Male	22	False	True	True	4,26	Yes - normal vision	1	29	8	3	1	0.31460091698681936	122.780583	123.934695	1.1547017	time.process_time()
2	et2356	Male	22	False	True	True	4,26	Yes - normal vision	1	30	4	3	1	0.5222795410081744	123.934983	125.088964	1.1547017	time.process_time()
2	et2356	Male	22	False	True	True	4,26	Yes - normal vision	1	31	6	3	1	0.3774807919980958	125.089203	126.243521	1.1547017	time.process_time()
2	et2356	Male	22	False	True	True	4,26	Yes - normal vision	1	32	2	3	1	0.5854225409857463	126.243766	127.398402	1.1547017	time.process_time()
2	et2356	Male	22	False	True	True	4,26	Yes - normal vision	1	33	9	3	1	0.3832578339788597	127.398643	128.55292	1.1547017	time.process_time()
2	et2356	Male	22	False	True	True	4,26	Yes - normal vision	1	34	2	3	1	0.40013116601039656	128.553177	129.708147	1.1547017	time.process_time()
2	et2356	Male	22	False	True	True	4,26	Yes - normal vision	1	35	7	3	1	0.3099255420092959	129.708389	130.863238	1.1547017	time.process_time()
2	et2356	Male	22	False	True	True	4,26	Yes - normal vision	1	36	9	3	1	0.3925103330111597	130.863485	132.017539	1.1547017	time.process_time()
2	et2356	Male	22	False	True	True	4,26	Yes - normal vision	1	37	5	3	1	0.34022891698987223	132.017781	133.172769	1.1547017	time.process_time()
2	et2356	Male	22	False	True	True	4,26	Yes - normal vision	1	38	5	3	1	0.3622704590088688	133.173033	134.327419	1.1547017	time.process_time()
2	et2356	Male	22	False	True	True	4,26	Yes - normal vision	1	39	6	3	1	0.3679375830106437	134.327662	135.481198	1.1547017	time.process_time()
2	et2356	Male	22	False	True	True	4,26	Yes - normal vision	1	40	2	3	1	0.3214880840096157	135.481449	136.636299	1.1547017	time.process_time()
2	et2356	Male	22	False	True	True	4,26	Yes - normal vision	1	41	2	3	1	0.5011876249918714	136.636544	137.791073	1.1547017	time.process_time()
2	et2356	Male	22	False	True	True	4,26	Yes - normal vision	1	42	3	3	0	0.29891354200663045	137.791322	138.946003	1.1547017	time.process_time()
2	et2356	Male	22	False	True	True	4,26	Yes - normal vision	1	43	7	3	1	0.4832362919987645	138.946242	140.100918	1.1547017	time.process_time()
2	et2356	Male	22	False	True	True	4,26	Yes - normal vision	1	44	4	3	1	0.30137566599296406	140.101162	141.255378	1.1547017	time.process_time()
2	et2356	Male	22	False	True	True	4,26	Yes - normal vision	1	45	1	3	1	0.3351457910030149	141.255618	142.409501	1.1547017	time.process_time()
2	et2356	Male	22	False	True	True	4,26	Yes - normal vision	1	46	5	3	1	0.48903724999399856	142.40974	143.564696	1.1547017	time.process_time()
2	et2356	Male	22	False	True	True	4,26	Yes - normal vision	1	47	5	3	1	0.3927889160113409	143.564982	144.718714	1.1547017	time.process_time()
2	et2356	Male	22	False	True	True	4,26	Yes - normal vision	1	48	6	3	1	0.3527235829969868	144.718957	145.873859	1.1547017	time.process_time()
2	et2356	Male	22	False	True	True	4,26	Yes - normal vision	1	49	3	3	1	NA	145.874099	147.02837	1.1547017	time.process_time()
2	et2356	Male	22	False	True	True	4,26	Yes - normal vision	1	50	9	3	1	0.2779688750160858	147.028604	148.183273	1.1547017	time.process_time()
2	et2356	Male	22	False	True	True	4,26	Yes - normal vision	1	51	4	3	1	0.297734624997247	148.183544	149.33815	1.1547017	time.process_time()
2	et2356	Male	22	False	True	True	4,26	Yes - normal vision	1	52	5	3	1	0.28398612499586307	149.338398	150.493151	1.1547017	time.process_time()
2	et2356	Male	22	False	True	True	4,26	Yes - normal vision	1	53	3	3	0	0.2815688749833498	150.493395	151.646864	1.1547017	time.process_time()
2	et2356	Male	22	False	True	True	4,26	Yes - normal vision	1	54	4	3	1	0.35770824999781325	151.647103	152.80167	1.1547017	time.process_time()
2	et2356	Male	22	False	True	True	4,26	Yes - normal vision	1	55	3	3	0	0.2885827089776285	152.80191	153.956764	1.1547017	time.process_time()
2	et2356	Male	22	False	True	True	4,26	Yes - normal vision	1	56	8	3	1	0.38105937498039566	153.957008	155.110939	1.1547017	time.process_time()
2	et2356	Male	22	False	True	True	4,26	Yes - normal vision	1	57	2	3	1	0.3315537500020582	155.111178	156.266088	1.1547017	time.process_time()
2	et2356	Male	22	False	True	True	4,26	Yes - normal vision	1	58	1	3	1	0.38291091698920354	156.266329	157.420585	1.1547017	time.process_time()
2	et2356	Male	22	False	True	True	4,26	Yes - normal vision	1	59	7	3	1	0.3546907920099329	157.420824	158.574296	1.1547017	time.process_time()
2	et2356	Male	22	False	True	True	4,26	Yes - normal vision	1	60	5	3	1	0.3622350420046132	158.574541	159.729471	1.1547017	time.process_time()
2	et2356	Male	22	False	True	True	4,26	Yes - normal vision	1	61	4	3	1	0.3921180840115994	159.72972	160.883875	1.1547017	time.process_time()
2	et2356	Male	22	False	True	True	4,26	Yes - normal vision	1	62	9	3	1	0.4102645829843823	160.884121	162.039076	1.1547017	time.process_time()
2	et2356	Male	22	False	True	True	4,26	Yes - normal vision	1	63	1	3	1	0.3515928749984596	162.039318	163.193903	1.1547017	time.process_time()
2	et2356	Male	22	False	True	True	4,26	Yes - normal vision	1	64	2	3	1	0.28578808400197886	163.194194	164.348504	1.1547017	time.process_time()
2	et2356	Male	22	False	True	True	4,26	Yes - normal vision	1	65	6	3	1	0.35636679097660817	164.348742	165.502853	1.1547017	time.process_time()
2	et2356	Male	22	False	True	True	4,26	Yes - normal vision	1	66	1	3	1	0.4363837919954676	165.503092	166.657977	1.1547017	time.process_time()
