condition	part_id	part_gender	part_age	instagram	messenger	imessage	screentime	part_normal_vision	block_num	trial_num	number	omit_num	resp_acc	resp_rt	trial_start_time_s	trial_end_time_s	mean_trial_time_s	timing_function
2	jg5634	Female	23	True	True	False	3,23	Yes - corrected-to-normal vision	1	16	1	3	1	0.40158633401733823	107.955562	109.110036	1.1546928444444444	time.process_time()
2	jg5634	Female	23	True	True	False	3,23	Yes - corrected-to-normal vision	1	17	1	3	1	0.3898300409782678	109.110274	110.264921	1.1546928444444444	time.process_time()
2	jg5634	Female	23	True	True	False	3,23	Yes - corrected-to-normal vision	1	18	4	3	1	0.3256267080141697	110.265162	111.419738	1.1546928444444444	time.process_time()
2	jg5634	Female	23	True	True	False	3,23	Yes - corrected-to-normal vision	1	19	5	3	1	0.32306204101769254	111.419976	112.574165	1.1546928444444444	time.process_time()
2	jg5634	Female	23	True	True	False	3,23	Yes - corrected-to-normal vision	1	20	4	3	1	0.28177862500888295	112.574454	113.728773	1.1546928444444444	time.process_time()
2	jg5634	Female	23	True	True	False	3,23	Yes - corrected-to-normal vision	1	21	5	3	1	0.31091700002434663	113.729015	114.883584	1.1546928444444444	time.process_time()
2	jg5634	Female	23	True	True	False	3,23	Yes - corrected-to-normal vision	1	22	5	3	1	0.3293702079972718	114.883823	116.038028	1.1546928444444444	time.process_time()
2	jg5634	Female	23	True	True	False	3,23	Yes - corrected-to-normal vision	1	23	5	3	1	0.27020466700196266	116.038267	117.192605	1.1546928444444444	time.process_time()
2	jg5634	Female	23	True	True	False	3,23	Yes - corrected-to-normal vision	1	24	8	3	1	0.2527223749784753	117.192858	118.347635	1.1546928444444444	time.process_time()
2	jg5634	Female	23	True	True	False	3,23	Yes - corrected-to-normal vision	1	25	8	3	1	0.29677950000041164	118.347877	119.501887	1.1546928444444444	time.process_time()
2	jg5634	Female	23	True	True	False	3,23	Yes - corrected-to-normal vision	1	26	6	3	1	0.30132220801897347	119.502125	120.657051	1.1546928444444444	time.process_time()
2	jg5634	Female	23	True	True	False	3,23	Yes - corrected-to-normal vision	1	27	8	3	1	0.3584112499956973	120.657293	121.811866	1.1546928444444444	time.process_time()
2	jg5634	Female	23	True	True	False	3,23	Yes - corrected-to-normal vision	1	28	7	3	1	0.3325630830076989	121.812104	122.966417	1.1546928444444444	time.process_time()
2	jg5634	Female	23	True	True	False	3,23	Yes - corrected-to-normal vision	1	29	4	3	1	0.28011979200528003	122.966678	124.121287	1.1546928444444444	time.process_time()
2	jg5634	Female	23	True	True	False	3,23	Yes - corrected-to-normal vision	1	30	9	3	1	0.3793729580065701	124.121525	125.276427	1.1546928444444444	time.process_time()
2	jg5634	Female	23	True	True	False	3,23	Yes - corrected-to-normal vision	1	31	9	3	1	0.2910402909910772	125.276683	126.430477	1.1546928444444444	time.process_time()
2	jg5634	Female	23	True	True	False	3,23	Yes - corrected-to-normal vision	1	32	5	3	1	0.1937990830047056	126.430717	127.585492	1.1546928444444444	time.process_time()
2	jg5634	Female	23	True	True	False	3,23	Yes - corrected-to-normal vision	1	33	3	3	0	0.13061029199161567	127.585736	128.740856	1.1546928444444444	time.process_time()
